,DateTime,TagName,Value,vValue,Quality,QualityDetail,OPCQuality
1892884,2018-12-08 16:51:24.0500000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
1892889,2018-12-08 16:51:31.0770000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
1895083,2018-12-08 18:06:56.9200000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
1909245,2018-12-08 19:32:34.0040000,DTMK_dy1pd_jtlx.PV,,,1,536,24
1909382,2018-12-08 19:34:04.0300000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2062545,2018-12-09 05:19:34.1190000,DTMK_dy1pd_jtlx.PV,,,1,536,24
2062667,2018-12-09 05:27:44.3690000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,704,192
2062801,2018-12-09 05:27:54.3800000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2091223,2018-12-09 07:10:43.6350000,DTMK_dy1pd_jtlx.PV,,,1,536,24
2091361,2018-12-09 07:11:03.6300000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2228002,2018-12-09 15:17:33.9470000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
2228050,2018-12-09 15:17:43.9420000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
2228517,2018-12-09 15:32:56.3170000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2228855,2018-12-09 15:44:24.0200000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
2230332,2018-12-09 16:34:54.1610000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2230536,2018-12-09 16:36:03.6810000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
2230574,2018-12-09 16:36:11.0830000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
2232412,2018-12-09 17:38:13.4580000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2232591,2018-12-09 17:39:13.9000000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
2232614,2018-12-09 17:39:16.0670000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
2232630,2018-12-09 17:39:28.9260000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2232977,2018-12-09 17:48:33.7600000,DTMK_dy1pd_jtlx.PV,,,1,536,24
2233099,2018-12-09 17:51:13.7280000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,704,192
2233221,2018-12-09 17:51:23.7390000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2233557,2018-12-09 18:01:33.5670000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
2233971,2018-12-09 18:15:48.8330000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2233972,2018-12-09 18:15:48.8330000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
2234022,2018-12-09 18:17:29.2080000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2240252,2018-12-09 18:39:54.4630000,DTMK_dy1pd_jtlx.PV,,,1,536,24
2240389,2018-12-09 18:42:44.2230000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
2253489,2018-12-09 19:29:44.1660000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,704,192
2253520,2018-12-09 19:29:49.5200000,DTMK_dy1pd_jtlx.PV,1.0,1.0,0,192,192
2254156,2018-12-09 19:51:00.5940000,DTMK_dy1pd_jtlx.PV,0.0,0.0,0,192,192
